NP-455|सुरु लिसें थ्वं भाषा जातिया समानताया खं तयावैचोगु दु ।|सुरु लिसें थ्वं भाषा जातिया समानताया खं तयावैचोगु दु । 
NP-456|नेवा जातिया जक मखु मेमेगु जातिया नितिं नं ।|नेवा जातिया जक मखु मेमेगु जातिया नितिं नं । 
NP-457|मंका खलयात राजनीतिकरण, पार्टीकरण यायेमज्यू धैगु खंय सकलें सहमत दु ।|मंका खलयात राजनीतिकरण, पार्टीकरण यायेमज्यू धैगु खंय सकलें सहमत दु ।
NP-458|न्हू स्थापित नेपालभाषा एकेडेमि बारे छिगु विचार ?|न्हू स्थापित नेपालभाषा एकेडेमि बारे छिगु विचार ?
NP-459|स्थापना जूसां थ्वया आधारत तयार जूगु मदुनि ।|स्थापना जूसां थ्वया आधारत तयार जूगु मदुनि । 
NP-460|नेवातयत साम्प्रदायिक धाइ तर एकेडेमी थुजोगु स्थापना जुल नं जिगु छेँ अफिस दयेकि धाइम्ह छम्ह नेवा प्याहांवगु मदु ।|नेवातयत साम्प्रदायिक धाइ तर एकेडेमी थुजोगु स्थापना जुल नं जिगु छेँ अफिस दयेकि धाइम्ह छम्ह नेवा प्याहांवगु मदु । 
NP-461|मंका खलया गुगु अवस्था जुल ।|मंका खलया गुगु अवस्था जुल । 
NP-462|एकेडेमीया नं उगु अवस्था जुल धासा तधंगु नोक्सान जुइफु ।|एकेडेमीया नं उगु अवस्था जुल धासा तधंगु नोक्सान जुइफु । 
NP-463|उकिं एकेडेमी स्थापित यायेगु नितिं भौतिक आधारत तयार जुइमा धैगु जित लगे जू ।|उकिं एकेडेमी स्थापित यायेगु नितिं भौतिक आधारत तयार जुइमा धैगु जित लगे जू । 
NP-464|पेम्ह खुम्ह साहुतय्थाय वना १२÷१३, २०÷३० लाखया आधारय जक थ्व जुइ मजिल ।|पेम्ह खुम्ह साहुतय्थाय वना १२÷१३, २०÷३० लाखया आधारय जक थ्व जुइ मजिल । 
NP-465|उकिं नेपाल गुलि नं नेवात छरे जुयाचोंगु दु अन अन नं थ्यंकेमाल ।|उकिं नेपाल गुलि नं नेवात छरे जुयाचोंगु दु अन अन नं थ्यंकेमाल । 
NP-466|पाल्पाय चोपिसं तक्क थ्व मस्यूनि ।|पाल्पाय चोपिसं तक्क थ्व मस्यूनि । 
NP-467|उपत्यकाय जक सीमित मयासे देसव्यापि नेवातयत न्ह्यंकेमा ।|उपत्यकाय जक सीमित मयासे देसव्यापि नेवातयत न्ह्यंकेमा ।
NP-468|नेवातय छेँय्खंय भाय्या प्रकोप वल धैगु वा चायेकाः नेवा गुथि स्वंगु दु ।|नेवातय छेँय्खंय भाय्या प्रकोप वल धैगु वा चायेकाः नेवा गुथि स्वंगु दु । 
NP-469|थ्वं गुकथं ज्या न्ह्याकेमा थें छित चों ?|थ्वं गुकथं ज्या न्ह्याकेमा थें छित चों ?
NP-470|जिं सोये नेवा गुथि थ्व ज्याय जक सीमित जुया ज्या यायेगु खसा छगू तधंगु हे उपलब्धि झीसं हासिल यायेफु ।|जिं सोये नेवा गुथि थ्व ज्याय जक सीमित जुया ज्या यायेगु खसा छगू तधंगु हे उपलब्धि झीसं हासिल यायेफु । 
NP-471|तर झीसं नेवा गुथिया पासापिन्त जक थ्व ज्या तोतेगु खसा थ्व सम्भव मदु ।|तर झीसं नेवा गुथिया पासापिन्त जक थ्व ज्या तोतेगु खसा थ्व सम्भव मदु । 
NP-472|पत्रपत्रिका नेवा भाषां खंल्हानादिसँ धका विज्ञापन जक बियां ज्या जुइगु मखु ।|पत्रपत्रिका नेवा भाषां खंल्हानादिसँ धका विज्ञापन जक बियां ज्या जुइगु मखु । 
NP-473|उकिं नेवातयसं देशव्यापी भाषा आन्दोलन, भाषा रक्षया आन्दोलन अथवा थगु भाषां खं ल्हायेमा धैगु चेतनाया, जागरणया आन्दोलन कथं न्ह्याकेगु खसा थुके तधंगु हे जनसहभागिता मा ।|उकिं नेवातयसं देशव्यापी भाषा आन्दोलन, भाषा रक्षया आन्दोलन अथवा थगु भाषां खं ल्हायेमा धैगु चेतनाया, जागरणया आन्दोलन कथं न्ह्याकेगु खसा थुके तधंगु हे जनसहभागिता मा । 
NP-474|उकथंया कार्यक्रम दयेकेगु नितिं मंका खल, चोसापासा, एकेडेमी, पत्रपत्रिका फुक्कस्यां थ्वैत तिबःब्यूसा थ्व आन्दोलन कथं न्ह्याका वनेफै ।|उकथंया कार्यक्रम दयेकेगु नितिं मंका खल, चोसापासा, एकेडेमी, पत्रपत्रिका फुक्कस्यां थ्वैत तिबःब्यूसा थ्व आन्दोलन कथं न्ह्याका वनेफै । 
NP-475|थ्व आन्दोलनया विभिन्न पक्षयात ध्यानय तया गथे शिक्षा, संचारया माध्यम तयेकेगुलिसें फुक्क पक्षयात ध्यान तया आन्दोलन न्ह्याकेमा ।|थ्व आन्दोलनया विभिन्न पक्षयात ध्यानय तया गथे शिक्षा, संचारया माध्यम तयेकेगुलिसें फुक्क पक्षयात ध्यान तया आन्दोलन न्ह्याकेमा । 
NP-476|नाराय सिमित आन्दोलन जूसा थ्व सफल जुइमखु ।|नाराय सिमित आन्दोलन जूसा थ्व सफल जुइमखु । 
NP-477|नेवा भाय तोतेमागुया कारण छु धायेबले भतिचा विश्लेषण यायेवं सी दु ।|नेवा भाय तोतेमागुया कारण छु धायेबले भतिचा विश्लेषण यायेवं सी दु । 
NP-478|राणातयसं सच्छि व पेदं थ्व भाषा कोत्यलेगु नीति काल, नेपालीयात राष्ट्रभाषा, राज्य भाषा याना मेगु भाषा फुक्क न्ह्ंकेगु नितिं शिक्षापाखें बन्चित यात ।|राणातयसं सच्छि व पेदं थ्व भाषा कोत्यलेगु नीति काल, नेपालीयात राष्ट्रभाषा, राज्य भाषा याना मेगु भाषा फुक्क न्ह्ंकेगु नितिं शिक्षापाखें बन्चित यात । 
NP-479|अफिस, अदालत, वायरलेसर खं ल्हायेगु तकं वन्चित यात ।|अफिस, अदालत, वायरलेसर खं ल्हायेगु तकं वन्चित यात । 
NP-480|आदि आदि याना सलंस दं बीका झीत थ्व अवस्थाय हःगु ख ।|आदि आदि याना सलंस दं बीका झीत थ्व अवस्थाय हःगु ख । 
NP-481|थन प्रजातन्त्र छु छु वल धायेधुंका नं व अधिकारं झी बन्चित जुयाचोनागु दु ।|थन प्रजातन्त्र छु छु वल धायेधुंका नं व अधिकारं झी बन्चित जुयाचोनागु दु । 
NP-482|मूल रुपं मातृभाषां शिषा कायेगु अधिकारं बन्चित जुइमागुलिं थ्व प्रवृत्ति बोलंगु ख ।|मूल रुपं मातृभाषां शिषा कायेगु अधिकारं बन्चित जुइमागुलिं थ्व प्रवृत्ति बोलंगु ख । 
NP-483|दकले न्हापां थुकिया नितिं सरकारलिसें हाले मासां, ल्वायेमासां शिक्षाया आन्दोलन यायेमासां यायेमाल ।|दकले न्हापां थुकिया नितिं सरकारलिसें हाले मासां, ल्वायेमासां शिक्षाया आन्दोलन यायेमासां यायेमाल । 
NP-484|मस्त स्कूलय बोना खंय भाषां शिक्षा काये बाध्य जुइगु छेँ मांभाषां नवा धायेगु भावनात्मक रुपजक जुइ ।|मस्त स्कूलय बोना खंय भाषां शिक्षा काये बाध्य जुइगु छेँ मांभाषां नवा धायेगु भावनात्मक रुपजक जुइ । 
NP-485|व्यावहारिक रुपं ल्हायेमा धैगु स्थिति झीसं दयेके मफुगु जुइ ।|व्यावहारिक रुपं ल्हायेमा धैगु स्थिति झीसं दयेके मफुगु जुइ । 
NP-486|उकि आन्दोलनया नितिं यको पक्षत दु व पक्षयात बिचा याना गन गन झीगु कमजोरी दु व कमजोरी मदयेकेगु, गन गन झीसं आन्दोलन यायेमा यायेगु ।|उकि आन्दोलनया नितिं यको पक्षत दु व पक्षयात बिचा याना गन गन झीगु कमजोरी दु व कमजोरी मदयेकेगु, गन गन झीसं आन्दोलन यायेमा यायेगु । 
NP-487|उकिं थुकिया जिम्मेवारी दु ।|उकिं थुकिया जिम्मेवारी दु । 
NP-488|थ्व आन्दोलन तसकं आवश्यक जुइ धुंकल ।|थ्व आन्दोलन तसकं आवश्यक जुइ धुंकल । 
NP-489|मंका खलकं अले मेमेगुलिं नं थथे यायेमा धका न्ह्यथनाचोंगु ख तर थुकी हे जक केन्द्रित जुया ज्या याये मफयाचोंगु स्थिति जुगुलिं नेवा गुथिं थुकी केन्द्रित जुया आन्दोलन न्ह्याकल धासा बांलाई ताया ।|मंका खलकं अले मेमेगुलिं नं थथे यायेमा धका न्ह्यथनाचोंगु ख तर थुकी हे जक केन्द्रित जुया ज्या याये मफयाचोंगु स्थिति जुगुलिं नेवा गुथिं थुकी केन्द्रित जुया आन्दोलन न्ह्याकल धासा बांलाई ताया ।
NP-490|उपत्यकाया आदिवासी जुयाचोंपिं नेवात थगु भूमिइ बुलुहु अल्पमत जुया वनाचोंगु दु थ्वैत पनेमा धैगु खंय ?|उपत्यकाया आदिवासी जुयाचोंपिं नेवात थगु भूमिइ बुलुहु अल्पमत जुया वनाचोंगु दु थ्वैत पनेमा धैगु खंय ?
NP-491|आदिवासी अधिकार धैगु थगु भूमि, प्रदेश, साँस्कृतिक, आर्थिक सामाजिक, राजनीतिक अधिकार ख ।|आदिवासी अधिकार धैगु थगु भूमि, प्रदेश, साँस्कृतिक, आर्थिक सामाजिक, राजनीतिक अधिकार ख । 
NP-492|उपत्यकाय नेवात आदिवासी जूगुलिं थ्व फुक्क आधारय थिमिगु अधिकार सुरक्षित जुइमाल ।|उपत्यकाय नेवात आदिवासी जूगुलिं थ्व फुक्क आधारय थिमिगु अधिकार सुरक्षित जुइमाल । 
NP-493|थन अमित विस्थापित यायेगु अस्तित्व छखे लाइगु ज्या जुइके मजिल ।|थन अमित विस्थापित यायेगु अस्तित्व छखे लाइगु ज्या जुइके मजिल । 
NP-494|तर थौं देश दुने पहाड, मधेश तराइलय जक मखु विदेशी भारतीय आप्रवासी थ्यंक वया नेवातयत विस्थापित यानाचोंगु दु ।|तर थौं देश दुने पहाड, मधेश तराइलय जक मखु विदेशी भारतीय आप्रवासी थ्यंक वया नेवातयत विस्थापित यानाचोंगु दु । 
NP-495|थुकि याना थनया आदिवासी नेवात अल्पमतय लानाचोंगु दु ।|थुकि याना थनया आदिवासी नेवात अल्पमतय लानाचोंगु दु । 
NP-496|सरकारं थ्व क्रमयात याकनं पनेमा ।|सरकारं थ्व क्रमयात याकनं पनेमा ।
NP-497|तर आवास तथा भौतिक योजना मन्त्री बलबहादुर राइजुं टेलिभिजन अन्तरवार्ताय आदिवासीतयसं थ्व खंय उजुर मयायेकं सरकारं छुं यायेमछिं धाल नि ?|तर आवास तथा भौतिक योजना मन्त्री बलबहादुर राइजुं टेलिभिजन अन्तरवार्ताय आदिवासीतयसं थ्व खंय उजुर मयायेकं सरकारं छुं यायेमछिं धाल नि ?
NP-498|निश्चय नं थ्व थायया आदिवाीया नातां नेवातयसं थगु आर्थिक, साँस्कृतिक, भाषिक, सामाजिक, प्रादेशिक हकया खं थपिस हे ल्होनेमागु ला ख ।|निश्चय नं थ्व थायया आदिवाीया नातां नेवातयसं थगु आर्थिक, साँस्कृतिक, भाषिक, सामाजिक, प्रादेशिक हकया खं थपिस हे ल्होनेमागु ला ख । 
NP-499|तर थौं उपत्यकाय अधिराज्यभरं वयाचोंगु आप्रवासन अले विदेश वयाचोंगु आप्रवास पनेगु ज्या ला सरकारयागु हे ख ।|तर थौं उपत्यकाय अधिराज्यभरं वयाचोंगु आप्रवासन अले विदेश वयाचोंगु आप्रवास पनेगु ज्या ला सरकारयागु हे ख । 
NP-500|थौं थन अपोयाचोंगु जनसंख्यां ल विजुली लगायत हरेक चीजया संकट वयेधुंकल ।|थौं थन अपोयाचोंगु जनसंख्यां ल विजुली लगायत हरेक चीजया संकट वयेधुंकल । 
NP-501|नेपालया भाषा, कला संस्कृतिया केन्द्रया रुपय नांदंगु नेवा जाति थ्व उपत्यकाय गुगु ढंगं आप्रवासं अपोयावगु दु थुकिं थनया भाषा, कला संस्कृतिलिसें नेवा जातियात अस्तित्वहीन यानायंकाचोंगु दु ।|नेपालया भाषा, कला संस्कृतिया केन्द्रया रुपय नांदंगु नेवा जाति थ्व उपत्यकाय गुगु ढंगं आप्रवासं अपोयावगु दु थुकिं थनया भाषा, कला संस्कृतिलिसें नेवा जातियात अस्तित्वहीन यानायंकाचोंगु दु । 
NP-502|थ्व खंय नेवात इलय हे सचेत जुया जबर्जस्त आवाज तयेमागु ला द हे दु लिसें थ्व खंय थनया राजनीतिक पार्टीतसें नं स तयेमागु ख ।|थ्व खंय नेवात इलय हे सचेत जुया जबर्जस्त आवाज तयेमागु ला द हे दु लिसें थ्व खंय थनया राजनीतिक पार्टीतसें नं स तयेमागु ख । 
NP-503|तर छुं यानाचोंगु मदु ।|तर छुं यानाचोंगु मदु । 
NP-504|गथे उपत्यकाया आदिवासी नेवातयगु् थाय जूगुलिं अमिगु नितिं थ्व थाय सुरक्षित जुइमा धासा अथे हे तामाङ्ग, गुरुङ्ग, थारु वा मेगु छुं नं जातिया विशेष थाय्या सुरक्षा व जातिया संरक्षण यायेगु ज्या सरकारं यायेमा ।|गथे उपत्यकाया आदिवासी नेवातयगु् थाय जूगुलिं अमिगु नितिं थ्व थाय सुरक्षित जुइमा धासा अथे हे तामाङ्ग, गुरुङ्ग, थारु वा मेगु छुं नं जातिया विशेष थाय्या सुरक्षा व जातिया संरक्षण यायेगु ज्या सरकारं यायेमा । 
NP-505|थुकिया नितिं छगू राष्ट्रिय नीति हे पिदनेमा ।|थुकिया नितिं छगू राष्ट्रिय नीति हे पिदनेमा । 
NP-506|अन्तरराष्ट्रिय रुपय हे आदिवासीतयत वयाचोंगु खतरा महसुश याना हे संयुक्त राष्ट्र संघं थ्व दंयात विश्व आदिवासी वर्ष कथं हनेगु कोछ्यूगु ख ।|अन्तरराष्ट्रिय रुपय हे आदिवासीतयत वयाचोंगु खतरा महसुश याना हे संयुक्त राष्ट्र संघं थ्व दंयात विश्व आदिवासी वर्ष कथं हनेगु कोछ्यूगु ख । 
NP-507|आदिवासयिा हक हितया नितिं राष्ट्रिय अले अन्तरराष्ट्रिय स्तरं नं कार्यक्रम वयेमा ।|आदिवासयिा हक हितया नितिं राष्ट्रिय अले अन्तरराष्ट्रिय स्तरं नं कार्यक्रम वयेमा । 
NP-508|थपिनि अस्तित्वया नितिं थपिसं यायेगु ला दहे दु ।|थपिनि अस्तित्वया नितिं थपिसं यायेगु ला दहे दु ।
NP-509|नेवातयसं उपत्यका थगु थाय जूगुलिं मेन्ति दुकाये मजिल धाइबले थ्वैत साम्प्रदायिक नारा मधाइला ?|नेवातयसं उपत्यका थगु थाय जूगुलिं मेन्ति दुकाये मजिल धाइबले थ्वैत साम्प्रदायिक नारा मधाइला ?
NP-510|थगु अस्तित्व, जातिया रक्षा व थगु अधिकारया नितिं याइगु ज्यायात साम्प्रदायिक धाये फैमखु ।|थगु अस्तित्व, जातिया रक्षा व थगु अधिकारया नितिं याइगु ज्यायात साम्प्रदायिक धाये फैमखु । 
NP-511|मेगु जातिया अधिकार कोत्यलेगु यात धासा जक साम्प्रदायिक जुइ ।|मेगु जातिया अधिकार कोत्यलेगु यात धासा जक साम्प्रदायिक जुइ । 
NP-512|थौं उपत्यका आप्रवासी समस्यां गुगु स्थिति बोलंकाचोंगु दु वैत पनेत आदिवासी नेवातय अस्तित्व व सम्मान अले नेवातय भाषा, कला, संस्कृति रक्षाया नितिं उपत्यकायात नेवातय स्वायत्त क्षेत्र नं दयेके मालेफु ।|थौं उपत्यका आप्रवासी समस्यां गुगु स्थिति बोलंकाचोंगु दु वैत पनेत आदिवासी नेवातय अस्तित्व व सम्मान अले नेवातय भाषा, कला, संस्कृति रक्षाया नितिं उपत्यकायात नेवातय स्वायत्त क्षेत्र नं दयेके मालेफु । 
NP-513|राजनीतिक रुपं उपत्यका नेवातय स्वायत्त क्षेत्र दयेकेगु माग यायेमागु अवस्था नं वये धुंकल ।|राजनीतिक रुपं उपत्यका नेवातय स्वायत्त क्षेत्र दयेकेगु माग यायेमागु अवस्था नं वये धुंकल । 
NP-514|मखुसा देश दुनेया आप्रवासं जक मखु विदेशी भारतीय आप्रवासया गुगु क्रम अपोयाचोंगु दु थुकिं ला नेवातयत विस्थापित जुइत बाध्य याइगुलिसें तचोकं अल्पमतय लाकायंकीगु व नेवा जातिया अस्थित्व हे खतराय लाकेफु ।|मखुसा देश दुनेया आप्रवासं जक मखु विदेशी भारतीय आप्रवासया गुगु क्रम अपोयाचोंगु दु थुकिं ला नेवातयत विस्थापित जुइत बाध्य याइगुलिसें तचोकं अल्पमतय लाकायंकीगु व नेवा जातिया अस्थित्व हे खतराय लाकेफु ।
NP-515|हेटौंडा उपमहानगरपालिका १६ स च्वंगु शिवम् सिमेन्ट उद्योगय् मिँ च्याःगु दु ।|हेटौंडा उपमहानगरपालिका १६ स च्वंगु शिवम् सिमेन्ट उद्योगय् मिँ च्याःगु दु ।
NP-516|विद्युत प्रवाह चुहावट जुयाः उद्योगया कोइला च्याम्बरय् थौं शनिवाः सुथय् मिँ च्याःगु जिल्ला प्रहरी ज्याकुथिया प्रहरी नायव उपरीक्षक इन्द्रबहादुर रानां जानकारी ब्यूगु दु ।|विद्युत प्रवाह चुहावट जुयाः उद्योगया कोइला च्याम्बरय् थौं शनिवाः सुथय् मिँ च्याःगु जिल्ला प्रहरी ज्याकुथिया प्रहरी नायव उपरीक्षक इन्द्रबहादुर रानां जानकारी ब्यूगु दु ।
NP-517|रानां मिँ च्याःगुपाखें मावनीय व तःधंगु धनजनया क्षति मजूगु धाःगु दु ।|रानां मिँ च्याःगुपाखें मावनीय व तःधंगु धनजनया क्षति मजूगु धाःगु दु ।
NP-518|स्थानीय बासिन्दा, प्रहरी, उद्योगया कर्मचारी लिसें हेटौंडा उपमहानगरपालिकाया दमकलपाखें मिँ नियन्त्रणय् काःगु खः ।|स्थानीय बासिन्दा, प्रहरी, उद्योगया कर्मचारी लिसें हेटौंडा उपमहानगरपालिकाया दमकलपाखें मिँ नियन्त्रणय् काःगु खः ।
NP-519|बैतडीया पाटन नगरपालिका ८ खोड्पेय् बस दुर्घटना जुयाः ९ म्ह मनूत सीगु दु ।|बैतडीया पाटन नगरपालिका ८ खोड्पेय् बस दुर्घटना जुयाः ९ म्ह मनूत सीगु दु ।
NP-520|जिल्ला प्रहरी ज्याकुथि बैतडीया कथं दार्चुलाया गन्नापाखें महेन्द्रनगर वयाच्वंगु ना५ख ५१४१ ल्याःया बस बिहिवाः चान्हय् थ्यंमथ्यं १०ः३० ता ईपाखे खोड्पे बजार लिक्क दुर्घटना जूगु खः ।|जिल्ला प्रहरी ज्याकुथि बैतडीया कथं दार्चुलाया गन्नापाखें महेन्द्रनगर वयाच्वंगु ना५ख ५१४१ ल्याःया बस बिहिवाः चान्हय् थ्यंमथ्यं १०ः३० ता ईपाखे खोड्पे बजार लिक्क दुर्घटना जूगु खः ।
NP-521|दुर्घटनाय् लानाः ८ म्हेसिगु घटनास्थलय् हे व छम्हेसिगु वासः यायेगु झ्वलय् डडेल्धुरा अस्पतालय् सीगु खः ।|दुर्घटनाय् लानाः ८ म्हेसिगु घटनास्थलय् हे व छम्हेसिगु वासः यायेगु झ्वलय् डडेल्धुरा अस्पतालय् सीगु खः ।
NP-522|एसएसपी मुकेशकुमार सिंहया कथं सीपिंमये छम्ह प्रहरी जवान रणबहादुर चन्दया सनाखत जूगु दु ।|एसएसपी मुकेशकुमार सिंहया कथं सीपिंमये छम्ह प्रहरी जवान रणबहादुर चन्दया सनाखत जूगु दु । 
NP-523|बैतडी छेँ दुम्ह चन्द दांगया हापुरे इलाका प्रहरी ज्याकुथिइ ज्या यानाच्वंम्ह खः ।|बैतडी छेँ दुम्ह चन्द दांगया हापुरे इलाका प्रहरी ज्याकुथिइ ज्या यानाच्वंम्ह खः । 
NP-524|वया म्हसीका पौया आधारय् म्हसीकूगु एसएसपी सिंहं धाःगु दु ।|वया म्हसीका पौया आधारय् म्हसीकूगु एसएसपी सिंहं धाःगु दु ।
NP-525|दुर्घटनाय् ३४ म्ह घाःपाः जूगु खः ।|दुर्घटनाय् ३४ म्ह घाःपाः जूगु खः । 
NP-526|घाःपाः जूपिनिगु डडेल्धुरा अस्पतालय् वासः जुयाच्वंगु दु ।|घाःपाः जूपिनिगु डडेल्धुरा अस्पतालय् वासः जुयाच्वंगु दु । 
NP-527|घाःपाः जूपिंमध्ये ७ म्हेसिगु अवस्था तच्वः जुयाच्वंगु एसएसपी सिंहं जानकारी ब्यूगु दु ।|घाःपाः जूपिंमध्ये ७ म्हेसिगु अवस्था तच्वः जुयाच्वंगु एसएसपी सिंहं जानकारी ब्यूगु दु । 
NP-528|इमित थप वासः यायेगु नितिं सेती प्रादेशिक अस्पताल धनगढी रिफर याःगु दु ।|इमित थप वासः यायेगु नितिं सेती प्रादेशिक अस्पताल धनगढी रिफर याःगु दु ।
NP-529|बस बिहिवाः सनिलया ५ ता ईपाखे दार्चुलाया गन्नापाखें महेन्द्रनगरपाखे वंगु खः ।|बस बिहिवाः सनिलया ५ ता ईपाखे दार्चुलाया गन्नापाखें महेन्द्रनगरपाखे वंगु खः । 
NP-530|लँपु पक्की जूसां नं घुम्ती लँपुइ चालकं सन्तुलन गुमेयाःगुलिं दुर्घटना जूगु अनुमान प्रहरीं याःगु दु ।|लँपु पक्की जूसां नं घुम्ती लँपुइ चालकं सन्तुलन गुमेयाःगुलिं दुर्घटना जूगु अनुमान प्रहरीं याःगु दु । 
NP-531|बस सतकं थ्यंमथ्यं ५ सय मिटर क्वय् कुतुंवंगु खः ।|बस सतकं थ्यंमथ्यं ५ सय मिटर क्वय् कुतुंवंगु खः ।
NP-532|कोरोना भाइरसया संक्रमणपाखें कया कोभिड १९ ल्वचं कःपिनिगु स्वाब संकलनया निंतिं येँ महानगरपालिकां  मोबाइल भ्यान सञ्चालनय् हःगु दु।|कोरोना भाइरसया संक्रमणपाखें कया कोभिड १९ ल्वचं कःपिनिगु स्वाब संकलनया निंतिं येँ महानगरपालिकां  मोबाइल भ्यान सञ्चालनय् हःगु दु। 
NP-533| महानगरपालिकां उपलब्ध याकूगु सवारी साधनय् नेपाल बिज्ञान तथा प्रबिधि प्रज्ञा प्रतिष्ठानं पोजेटिभ एअर प्रेसर यानातःगु  मेशिन जडान यासे महानगरपालिकायात आइतबार हस्तान्तरण यायेवं उगु भ्यान ज्याख्यले हःगु खः।| महानगरपालिकां उपलब्ध याकूगु सवारी साधनय् नेपाल बिज्ञान तथा प्रबिधि प्रज्ञा प्रतिष्ठानं पोजेटिभ एअर प्रेसर यानातःगु  मेशिन जडान यासे महानगरपालिकायात आइतबार हस्तान्तरण यायेवं उगु भ्यान ज्याख्यले हःगु खः। 
NP-534|थौं राष्ट्रिय सभा गृहय् ग्वसाः ग्वःगु  छगु  ज्याझ्वलय् प्रतिष्ठानया सचिव डा।|थौं राष्ट्रिय सभा गृहय् ग्वसाः ग्वःगु  छगु  ज्याझ्वलय् प्रतिष्ठानया सचिव डा। 
NP-535|महेशकुमार अधिकारीं महानगरपालिकाया मेयर बिद्यासुन्दर शाक्ययात उगु भ्यान हस्तान्तरण याःगु खः।|महेशकुमार अधिकारीं महानगरपालिकाया मेयर बिद्यासुन्दर शाक्ययात उगु भ्यान हस्तान्तरण याःगु खः।
NP-536|कोभिड १९ महामारी रोकथाम, नियन्त्रण व उपचारया ज्यायात अझ यक्को प्रभावकारी यायेत महानगरपालिकां मोबाइल भ्यानपाखे स्वाब संकलन सुरु यायेगु ज्या न्ह्याकागु खँ   महानगरपालिकाया मेयर शाक्यं धयादिसे प्रतिष्ठानया बैज्ञानिक तथा प्राविधिक अनुसन्धान केन्द्रपाखें डिजाइन व परीक्षण याना तयारी अवस्थाय् दुगु मोवाइल स्वाब कलेक्सन बुथ हस्तान्तरण ज्याझ्वः लिपा न्ववासे महानगरया मेयर शाक्यं लकडाउनया सुरुनिसें हें कोभिड १९ महामारी रोकथाम, नियन्त्रण व उपचार ज्यायात प्रभावकारी यायेत ज्या याना वया च्वनागु धका धयादिसे महानगरलिसें दुगु म्हो जनशक्तिपाखें नं प्रभावकारी ज्या न्ह्याका च्वना वयाच्वनागु खः  धका धयादिल ।|कोभिड १९ महामारी रोकथाम, नियन्त्रण व उपचारया ज्यायात अझ यक्को प्रभावकारी यायेत महानगरपालिकां मोबाइल भ्यानपाखे स्वाब संकलन सुरु यायेगु ज्या न्ह्याकागु खँ   महानगरपालिकाया मेयर शाक्यं धयादिसे प्रतिष्ठानया बैज्ञानिक तथा प्राविधिक अनुसन्धान केन्द्रपाखें डिजाइन व परीक्षण याना तयारी अवस्थाय् दुगु मोवाइल स्वाब कलेक्सन बुथ हस्तान्तरण ज्याझ्वः लिपा न्ववासे महानगरया मेयर शाक्यं लकडाउनया सुरुनिसें हें कोभिड १९ महामारी रोकथाम, नियन्त्रण व उपचार ज्यायात प्रभावकारी यायेत ज्या याना वया च्वनागु धका धयादिसे महानगरलिसें दुगु म्हो जनशक्तिपाखें नं प्रभावकारी ज्या न्ह्याका च्वना वयाच्वनागु खः  धका धयादिल ।
NP-537|मेयर शाक्यं कन्ट्याक ट्रेसिङय् लापिन्त नं निःशुल्क उपचार यायेगु धका धयादिसे संक्रमणया ल्याः म्हो याना यंका सकसित फयाफतलें स्वास्थ्य मापदण्डया पालना यायेत नं इनाप यानादिल ।|मेयर शाक्यं कन्ट्याक ट्रेसिङय् लापिन्त नं निःशुल्क उपचार यायेगु धका धयादिसे संक्रमणया ल्याः म्हो याना यंका सकसित फयाफतलें स्वास्थ्य मापदण्डया पालना यायेत नं इनाप यानादिल ।
NP-538|मेयर शाक्यं थुगु भ्यानमार्फत अशक्त, अपाङ्गता जुपिं, दीर्घ ल्वःगि व जेष्ठ नागरिकपिन्त लक्षित याना सेवा बिइगु धका धयादिगु खः।|मेयर शाक्यं थुगु भ्यानमार्फत अशक्त, अपाङ्गता जुपिं, दीर्घ ल्वःगि व जेष्ठ नागरिकपिन्त लक्षित याना सेवा बिइगु धका धयादिगु खः। 
NP-539|वयकलं ज्याझ्वलय् कोरोनायात हेलचेक्र्याई मयायेत नं सुझाव बियादिसे नेपाल सरकारं क्वःछिनातगु मापदण्ड दुने च्वना नागरिकया निःशुल्क परिक्षण यायेत महानगरपालिका तयार दुगु खँ कनादिलसा लक्षित वर्गयात उपचारपाखें बञ्चित मयायेगु झीगु अभियानयात साथ बिया फया फतलें असहाय, विपन्न व जेष्ठ नागरिकयात प्राथमिकता बिया व फुपिन्सं थःहे परिक्षण यायेत नं इनाप यानादिगु दु।|वयकलं ज्याझ्वलय् कोरोनायात हेलचेक्र्याई मयायेत नं सुझाव बियादिसे नेपाल सरकारं क्वःछिनातगु मापदण्ड दुने च्वना नागरिकया निःशुल्क परिक्षण यायेत महानगरपालिका तयार दुगु खँ कनादिलसा लक्षित वर्गयात उपचारपाखें बञ्चित मयायेगु झीगु अभियानयात साथ बिया फया फतलें असहाय, विपन्न व जेष्ठ नागरिकयात प्राथमिकता बिया व फुपिन्सं थःहे परिक्षण यायेत नं इनाप यानादिगु दु।
